Br *-Br
c1ccnc1 *-c1:c:c:c:n:1-*
c1ccnc1 *-c1:c(-*):c(-*):n(-*):c:1-*
c1ccnc1 *-c1:c:c:c(-*):n:1-*
c1ccnc1 *-c1:c:c(-*):n(-*):c:1-*
c1ccnc1 *-n1:c:c(:*):c(:*):c:1
c1ccnc1 *-c1:c:c(-*):n(-*):c:1
c1ccnc1 *-c1:c:c(-*):n(:*):c:1:*
c1ccnc1 *-c1:c:n(-*):c:c:1-*
c1ccnc1 *-c1:c:c(:*):c(:*):n:1-*
c1ccnc1 *-c1:c:n(:*):c(:*):c:1-*
c1ccnc1 *-c1:c:c:c(:*):n:1:*
c1ccnc1 *-n1:c:c:c(:*):c:1:*
c1ccnc1 *-c1:c(-*):c(:*):n(:*):c:1-*
c1ccnc1 *-c1:c:n(-*):c(:*):c:1:*
c1ccnc1 *-c1:c(:*):c(:*):c(-*):n:1-*
c1ccnc1 *-c1:c:c:n(-*):c:1-*
c1ccnc1 *-c1:c:c:n(-*):c:1
c1ccnc1 *-c1:c:c(:*):n(:*):c:1
c1ccnc1 *-c1:c:c:n(:*):c:1:*
c1ccnc1 *:c1:c:c:c:n:1:*
Cc1ccc(F)cc1 *-C-c1:c:c:c(-F):c:c:1
Cc1ccc(F)cc1 *-c1:c:c(-F):c:c:c:1-C
Cc1ccc(F)cc1 *-c1:c:c(-F):c(-*):c:c:1-C
Cc1ccc(F)cc1 *-C(-*)-c1:c:c:c(-F):c:c:1
Cc1ccc(F)cc1 *-C(=*)-c1:c:c:c(-F):c:c:1
Cc1ccc(F)cc1 *-c1:c:c(-C):c(-*):c(-*):c:1-F
Cc1ccc(F)cc1 *-C-c1:c:c:c(-F):c:c:1-*
Cc1ccc(F)cc1 *-c1:c:c(-C):c:c(-*):c:1-F
Cc1ccc(F)cc1 *=C-c1:c:c:c(-F):c:c:1
Cc1ccc(F)cc1 *-c1:c:c(-C):c:c:c:1-F
Cc1ccc(F)cc1 *-c1:c:c(-C(-*)-*):c:c:c:1-F
Cc1ccc(F)cc1 *-C-c1:c:c(-*):c(-F):c:c:1-*
Cc1ccc(F)cc1 *-C-c1:c:c:c(-F):c(-*):c:1
Cc1ccc(F)cc1 *-c1:c:c(-C=*):c:c:c:1-F
Cc1ccc(F)cc1 *-C-c1:c:c:c(-F):c(:*):c:1:*
Cc1ccc(F)cc1 *-c1:c:c(-F):c:c:c:1-C#*
Cc1ccc(F)cc1 *-c1:c:c(-C#*):c:c:c:1-F
Cc1ccc(F)cc1 *-c1:c:c(-F):c:c:c:1-C(-*)-*
Cc1ccc(F)cc1 *-c1:c:c(-C(-*)-*):c:c(-*):c:1-F
Cc1ccc(F)cc1 *-C-c1:c:c(-*):c(-F):c(-*):c:1
Cc1ccc(F)cc1 *-c1:c(-C):c:c:c(-F):c:1-*
Cc1ccc(F)cc1 *-c1:c:c(-C=*):c:c(-*):c:1-F
Cc1ccc(F)cc1 *-c1:c:c(-C(-*)-*):c(-*):c:c:1-F
Cc1ccc(F)cc1 *-c1:c:c(-C(-*)-*):c(-*):c(-*):c:1-F
Cc1ccc(F)cc1 *-c1:c:c(-F):c:c(-*):c:1-C(-*)-*
Cc1ccc(F)cc1 *-c1:c(-F):c:c:c(-C(-*)-*):c:1-*
Cc1ccc(F)cc1 *-C(=*)-c1:c:c:c(-F):c(-*):c:1
Cc1ccc(F)cc1 *-c1:c:c(-F):c(:*):c(:*):c:1-C
Cc1ccc(F)cc1 *#C-c1:c:c:c(-F):c:c:1
Cc1ccc(F)cc1 *-C-c1:c:c:c(-F):c(-*):c:1-*
Cc1ccc(F)cc1 *-c1:c:c(-F):c:c:c:1-C=*
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c(-*):c:c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c:c:c:1-*
NC(=O)c1ccccc1 *:c1:c:c:c:c(-C(-N)=O):c:1:*
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c:c(-*):c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c:c:c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c:c:1-C(=O)-N(-*)-*
NC(=O)c1ccccc1 *-c1:c:c:c:c:c:1-C(-N)=O
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c:c(:*):c:1:*
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c(:*):c(:*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(-N)=O):c:c:1
NC(=O)c1ccccc1 *:c1:c:c:c(-C(-N)=O):c:c:1:*
NC(=O)c1ccccc1 *-c1:c:c(-*):c:c(-C(-N)=O):c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c(-C(-N)=O):c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c(-*):c(-*):c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c:c(-*):c:1-*
NC(=O)c1ccccc1 *-c1:c:c:c(-C(-N)=O):c:c:1-*
NC(=O)c1ccccc1 *=N-C(=O)-c1:c:c:c:c:c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c(-*):c(-*):c:c:1-*
NC(=O)c1ccccc1 *-c1:c:c(-*):c(-C(-N)=O):c:c:1-*
NC(=O)c1ccccc1 *-N(-*)-C(=O)-c1:c:c:c:c:c:1
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c(-*):c:c:c:1-*
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c:c(-*):c:c:1-*
NC(=O)c1ccccc1 *-c1:c:c:c(-C(-N)=O):c(-*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(=O)-N=*):c:c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c:c:1-C(=O)-N=*
NC(=O)c1ccccc1 *=N-C(=O)-c1:c:c:c(:*):c(:*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c(-C(=O)-N=*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(=O)-N=*):c:c:1-*
NC(=O)c1ccccc1 *-c1:c:c:c(-*):c(-C(-N)=O):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(=O)-N(-*)-*):c(-*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c(-C(-N)=O):c:1-*
NC(=O)c1ccccc1 *-N(-*)-C(=O)-c1:c:c:c(:*):c(:*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(=O)-N(-*)-*):c:c:1
NC(=O)c1ccccc1 *-c1:c:c:c:c(-C(=O)-N(-*)-*):c:1
NC(=O)c1ccccc1 *-N(-*)-C(=O)-c1:c:c:c:c(:*):c:1:*
NC(=O)c1ccccc1 *=N-C(=O)-c1:c:c:c:c(:*):c:1:*
NC(=O)c1ccccc1 *-c1:c:c(-C(-N)=O):c:c(:*):c:1:*
NC(=O)c1ccccc1 *-N-C(=O)-c1:c:c(-*):c(-*):c(-*):c:1
NC(=O)c1ccccc1 *-c1:c:c:c(-C(=O)-N=*):c(-*):c:1
NC(=O)c1ccccc1 *-c1:c(-C(-N)=O):c:c:c(:*):c:1:*
COc1ccccc1OC *-c1:c(-O-C):c(-O-C):c(-*):c(:*):c:1:*
COc1ccccc1OC *-c1:c:c:c(-O-C):c(-O-C):c:1
COc1ccccc1OC *-c1:c:c(-O-C):c(-O-C):c(-*):c:1-*
COc1ccccc1OC *:c1:c:c(-O-C):c(-O-C):c:c:1:*
COc1ccccc1OC *-c1:c:c(-O-C):c(-O-C):c:c:1-*
COc1ccccc1OC *:c1:c:c:c(-O-C):c(-O-C):c:1:*
COc1ccccc1OC *-c1:c:c:c:c(-O-C):c:1-O-C
COc1ccccc1OC *-c1:c:c:c(-O-C):c(-O-C):c:1-*
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)-*):c(-O-C):c:1
COc1ccccc1OC *-C-O-c1:c:c:c:c:c:1-O-C
COc1ccccc1OC *-c1:c:c(-*):c(-O-C):c(-O-C):c:1
COc1ccccc1OC *-C-O-c1:c(-*):c(-*):c:c(-*):c:1-O-C
COc1ccccc1OC *-c1:c(-O-C):c(-O-C):c:c(:*):c:1:*
COc1ccccc1OC *-c1:c(-*):c(-*):c(-O-C):c(-O-C):c:1-*
COc1ccccc1OC *-c1:c:c(-O-C):c(-O-C):c(:*):c:1:*
COc1ccccc1OC *-C-O-c1:c:c:c(-*):c:c:1-O-C
COc1ccccc1OC *-C-O-c1:c:c:c:c:c:1-O-C-*
COc1ccccc1OC *-c1:c:c:c(-*):c(-O-C):c:1-O-C
COc1ccccc1OC *-c1:c:c:c(-O-C):c(-O-C(-*)-*):c:1
COc1ccccc1OC *-c1:c:c(-*):c(-O-C):c(-O-C):c:1-*
COc1ccccc1OC *-C-O-c1:c:c(-*):c:c:c:1-O-C
COc1ccccc1OC *-C-O-c1:c(-*):c:c:c:c:1-O-C
COc1ccccc1OC *-C-O-c1:c(-O-C):c:c(-*):c(-*):c:1-*
COc1ccccc1OC *-C-O-c1:c(-*):c(-*):c(-*):c(-*):c:1-O-C
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)(-*)-*):c(-O-C(-*)(-*)-*):c:1
COc1ccccc1OC *-C-O-c1:c(-*):c:c(-*):c:c:1-O-C
COc1ccccc1OC *-C-O-c1:c(-*):c:c(-*):c(-*):c:1-O-C
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)(-*)-*):c(-O-C):c:1
COc1ccccc1OC *-c1:c:c(-O-C):c(-O-C(-*)-*):c:c:1-*
COc1ccccc1OC *-c1:c:c(-*):c(-O-C(-*)-*):c(-O-C):c:1
COc1ccccc1OC *-c1:c:c:c:c(-O-C):c:1-O-C(-*)-*
COc1ccccc1OC *-C(-*)-O-c1:c:c(:*):c(:*):c:c:1-O-C
COc1ccccc1OC *-c1:c:c:c(-O-C):c(-O-C(-*)(-*)-*):c:1
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)-*):c(-O-C(-*)-*):c:1
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)-*):c(-O-C):c:1-*
COc1ccccc1OC *-c1:c:c:c(-O-C(-*)-*):c(-O-C(-*)-*):c:1-*
COc1ccccc1OC *-c1:c:c(-O-C(-*)-*):c(-O-C(-*)-*):c:c:1-*
COc1ccccc1OC *-C-O-c1:c:c:c(-*):c:c:1-O-C-*
COc1ccccc1OC *-c1:c(-O-C):c(-O-C):c(:*):c(:*):c:1-*
O=c1ccccn1 *-n1:c:c:c:c:c:1=O
O=c1ccccn1 *-c1:c:c(-*):n(-*):c(=O):c:1-*
O=c1ccccn1 *-c1:c:c(-*):c(=O):n(-*):c:1-*
O=c1ccccn1 *-c1:c(-*):c(:*):c(:*):n(-*):c:1=O
O=c1ccccn1 *-c1:c:c:c:n(-*):c:1=O
O=c1ccccn1 *-c1:c(-*):c(-*):n(-*):c(=O):c:1-*
O=c1ccccn1 *-c1:c:c(=O):n(-*):c(-*):c:1-*
O=c1ccccn1 *-n1:c(=O):c:c:c(:*):c:1:*
O=c1ccccn1 *-c1:c:c(=O):n(:*):c(:*):c:1-*
O=c1ccccn1 *-c1:c:c:c(=O):n(-*):c:1
O=c1ccccn1 *-c1:c:c(-*):c(:*):n(:*):c:1=O
O=c1ccccn1 *-c1:c:c(-*):c(=O):n(-*):c:1
O=c1ccccn1 *-c1:c:c:c:c(=O):n:1-*
O=c1ccccn1 *-c1:c(-*):c(=O):n(:*):c(:*):c:1-*
O=c1ccccn1 *-n1:c:c:c(:*):c(:*):c:1=O
O=c1ccccn1 *-c1:c:c:n(-*):c(=O):c:1-*
O=c1ccccn1 *-c1:c:c(=O):n(-*):c(:*):c:1:*
O=c1ccccn1 *-c1:c:c:c(-*):n(-*):c:1=O
O=c1ccccn1 *-c1:c:n(-*):c(=O):c(:*):c:1:*
O=c1ccccn1 *-c1:c:c(:*):c(:*):n(-*):c:1=O
O=c1ccccn1 *-c1:c:c:c(=O):n(:*):c:1:*
O=c1ccccn1 *-c1:c:c(-*):n(-*):c(=O):c:1
O=c1ccccn1 *-c1:c:c:c(=O):n(-*):c:1-*
O=c1ccccn1 *-c1:c:c:c(:*):n(:*):c:1=O
O=c1ccccn1 *-n1:c(=O):c(:*):c(:*):c(:*):c:1:*
O=c1ccccn1 *-c1:c(-*):n(-*):c(=O):c(:*):c:1:*
O=c1ccccn1 *-c1:c:c(=O):n(:*):c(:*):c:1=*
O=c1ccccn1 *-c1:c:c:n(-*):c(=O):c:1
O=c1ccccn1 *-c1:c:c(:*):c(:*):c(=O):n:1-*
O=c1ccccn1 *-c1:c:n(-*):c(=O):c(-*):c:1-*
O=c1ccccn1 *-c1:c:c(=O):n(-*):c:c:1-*
O=c1ccccn1 *-c1:c:c(=O):n(-*):c(=*):c:1=*
O=c1ccccn1 *-c1:c(=O):n(-*):c(-*):c(:*):c:1:*
O=c1ccccn1 *-c1:c:c(=O):n(:*):c(:*):c:1
c1nc[nH]n1 *-c1:n:[nH]:c(-*):n:1
c1nc[nH]n1 *-c1:n:c:n:[nH]:1
c1nc[nH]n1 *-c1:n:c:[nH]:n:1
Cc1cccc(F)c1 *-C-c1:c:c:c:c(-F):c:1
Cc1cccc(F)c1 *-C-c1:c:c:c(-*):c(-F):c:1
Cc1cccc(F)c1 *-C(-*)-c1:c:c:c:c(-F):c:1
Cc1cccc(F)c1 *-C-c1:c:c(-*):c:c(-F):c:1
Cc1cccc(F)c1 *-C-c1:c:c(-F):c:c(-*):c:1-*
Cc1cccc(F)c1 *-c1:c:c:c(-F):c:c:1-C
Cc1cccc(F)c1 *-c1:c:c:c(-F):c:c:1-C(-*)-*
Cc1cccc(F)c1 *=C-c1:c:c:c:c(-F):c:1
Cc1cccc(F)c1 *-C-c1:c:c(-*):c:c(-F):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-*):c(-F):c:c:1-C
Cc1cccc(F)c1 *-c1:c:c:c(-C(-*)-*):c:c:1-F
Cc1cccc(F)c1 *-c1:c:c:c(-C):c:c:1-F
Cc1cccc(F)c1 *-C-c1:c:c(-F):c:c:c:1-*
Cc1cccc(F)c1 *-c1:c:c(-F):c:c(-C(-*)-*):c:1
Cc1cccc(F)c1 *-c1:c:c:c(-C=*):c:c:1-F
Cc1cccc(F)c1 *-c1:c:c:c(-F):c:c:1-C=*
Cc1cccc(F)c1 *-C-c1:c:c:c:c(-F):c:1-*
Cc1cccc(F)c1 *-C(=*)-c1:c:c(-F):c:c:c:1-*
Cc1cccc(F)c1 *-c1:c:c(-C):c:c(-F):c:1-*
Cc1cccc(F)c1 *-C-c1:c:c(-F):c(-*):c:c:1-*
Cc1cccc(F)c1 *-c1:c(-C):c:c(-F):c(-*):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-F):c:c(-C):c:1-*
Cc1cccc(F)c1 *-c1:c:c:c(-F):c:c:1-C#*
Cc1cccc(F)c1 *-c1:c:c:c(-C#*):c:c:1-F
Cc1cccc(F)c1 *-c1:c:c(-F):c(-*):c(-C#*):c:1
Cc1cccc(F)c1 *-c1:c:c(-C):c:c(-F):c:1
Cc1cccc(F)c1 *-c1:c:c(-F):c:c(-C(-*)-*):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-C(-*)-*):c:c(-F):c:1-*
Cc1cccc(F)c1 *-c1:c(-F):c:c:c:c:1-C(-*)-*
Cc1cccc(F)c1 *-C-c1:c:c(-*):c(-*):c(-F):c:1
Cc1cccc(F)c1 *#C-c1:c:c:c:c(-F):c:1
Cc1cccc(F)c1 *-C-c1:c(-*):c:c:c(-F):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-C):c(-*):c(-F):c:1-*
Cc1cccc(F)c1 *:c1:c:c(-F):c:c(-C):c:1:*
Cc1cccc(F)c1 *-c1:c:c(-F):c(-*):c(-C(-*)-*):c:1
Cc1cccc(F)c1 *-c1:c:c:c(-F):c(-*):c:1-C(-*)-*
Cc1cccc(F)c1 *-c1:c:c(-*):c(-C(-*)-*):c:c:1-F
Cc1cccc(F)c1 *-c1:c:c:c(-C(-*)-*):c(-*):c:1-F
Cc1cccc(F)c1 *-c1:c(-F):c:c(-C(-*)-*):c(-*):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-C#*):c:c(-F):c:1-*
Cc1cccc(F)c1 *-c1:c:c(-C=*):c:c(-F):c:1-*
Cc1cccc(F)c1 *-c1:c(-C):c:c:c:c:1-F
CCCN *-N(-*)-C-C-C
CCCN *-N-C-C(-*)-C
CCCN *-C(-C)-C-N(-*)-*
CCCN *-C-C-C-N(-*)-*
CCCN *-C-C-C-N=*
CCCN *-C(-C)-C(-*)-N(-*)-*
CCCN *-N-C(-*)-C-C
CCCN *-C(-N=*)-C(-*)(-*)-C
CCCN *-C(-C)-C(-*)-N=*
CCCN *-N-C(-*)-C-C(-*)-*
CCCN *-C-C(-*)(-*)-C(=*)-N-*
CCCN *-C-C(-*)-C(=*)-N(-*)-*
CCCN *-C-C-C(-*)-N-*
CCCN *-C-C-C-N-*
CCCN *-C-C(-*)-C-N(-*)-*
CCCN *-N(-*)-C(=*)-C(-*)(-*)-C
CCCN *-C(-*)(-C)-C(=*)-N=*
CCCN *-N(-*)-C-C(-*)(-*)-C=*
CCCN *-N-C(-*)-C(-*)-C
CCCN *-N-C(=*)-C-C
CCCN *-C-C-C(-*)-N(-*)-*
CCCN *-N-C-C(-*)(-*)-C
CCCN *-N(-*)-C-C(=*)-C
CCCN *-C(-N(-*)-*)-C(-*)(-*)-C=*
CCCN *-C(-C=*)-C(=*)-N(-*)-*
CCCN *-C(-C)-C(=*)-N(-*)-*
CCCN *-N-C(-*)(-*)-C-C
CCCN *-N(-*)-C-C(-*)(-*)-C
CCCN *-N-C(-*)-C(-*)(-*)-C
CCCN *-C-C-C(=*)-N(-*)-*
CCCN *-C-C(-*)-C-N-*
CCCN *-C-C(-*)-C(=*)-N-*
CCCN *-N-C(=*)-C(-*)-C
CCCN *-N-C-C-C
CCCN *-C(-C=*)-C(-*)-N(-*)-*
CCCN *-C-C-C(-*)(-*)-N(-*)-*
CCCN *-N-C-C-C#*
CCCN *-N-C(-*)(-*)-C(-*)-C
CCCN *-N-C(=*)-C(-*)(-*)-C
CCCN *-N-C(-*)-C(-*)-C(-*)=*
CCCN *-C(=*)-C-C(=*)-N(-*)-*
CCCN *-N-C-C-C(-*)=*
CCCN *-N-C(=*)-C(-*)-C=*
CCCN *-N-C-C(-*)(-*)-C=*
CCCN *-N(-*)-C-C-C#*
CCCN *-C-C(=*)-C(-*)-N-*
CCCN *-C-C(-*)(-*)-C(=*)-N(-*)-*
CCCN *-C(-C=*)-C-N(-*)-*
CCCN *-C(-C)-C-N=*
CCCN *-C(-*)-C-C-N(-*)-*
CCCN *-C-C-C(=*)-N-*
CCCN *-N-C(=*)-C-C(-*)-*
CCCN *-C-C-C(-*)(-*)-N-*
CCCN *-N-C(=*)-C(=*)-C
CCCN *-N-C(-*)-C(-*)-C(-*)-*
CCCN *-C(-C-N(-*)-*)-C(-*)(-*)-*
CCCN *-C-C-C(-*)(-*)-N=*
CCCN *-C(=*)-C(-*)-C(=*)-N=*
CCCN *-N(-*)-C(=*)-C(=*)-C
CCCN *-N-C-C-C(-*)-*
CCCN *-N-C-C(=*)-C
CCCN *-N(-*)-C(-*)(-*)-C-C=*
CCCN *-C-C(-*)-C(-*)-N(-*)-*
CCCN *-N-C(=*)-C(-*)-C(-*)-*
CCCN *-C-C(-*)-C(-*)-N-*
CCCN *-C(=*)-C-C-N(-*)-*
CCCN *-C(-*)(-C#*)-C(=*)-N
CCCN *-N-C(-*)-C-C=*
CCCN *-C-C(-*)(-*)-C-N(-*)-*
CCCN *-N-C(=*)-C(-*)(-*)-C(-*)-*
CCCN *-C-C(-*)(-*)-C(-*)-N-*
CCCN *-C(-C-C)-N(-*)-*
CCCN *-C-C-C(-*)-N=*
CCCN *=N-C-C-C
CCCN *-C(-C#*)-C-N(-*)-*
CCCN *-N-C(-*)-C(=*)-C
CCCN *-C(-C(=*)-C)-N(-*)-*
CCCN *-N-C-C(-*)-C=*
CCCN *-C(-C)-C(-*)(-*)-N
CCCN *-C-C-C(-*)-N
CCCN *-C(=*)-C(=*)-C(=*)-N=*
CCCN *-C-C(-*)(-*)-C(-*)-N(-*)-*
CCCN *-N-C(-*)-C(-*)-C=*
CCCN *-N(-*)-C-C(-*)(-*)-C#*
CCCN *-N-C-C(=*)-C=*
CCCN *-C(-C=*)-C(=*)-N=*
CCCN *-N-C-C(=*)-C(-*)=*
CCCN *-C-C(-*)-C(-*)-N=*
CCCN *-N-C-C-C=*
CCCN *-C-C(-*)-C(-*)-N
CCCN *-C(-C)-C(-*)-N
CCCN *-C(-*)(-C)-C-N=*
CCCN *-N-C(-*)-C-C#*
CCCN *-C(-C-C=*)-N(-*)-*
CCCN *-N-C-C-C(-*)(-*)-*
CCCN *=N-C(=*)-C-C
CCCN *-C(-C)-C(=*)-N=*
CCCN *-C-C(-*)-C(=*)-N=*
CCCN *-C-C-C(=*)-N=*
CCCN *-C(=*)-C-C(=*)-N=*
CCCN *-N(-*)-C(=*)-C-C
CCCN *-C-C(=*)-C-N(-*)-*
CCCN *-N(-*)-C-C(=*)-C=*
CCCN *-C(=*)-C(=*)-C-N(-*)-*
CCCN *-N(-*)-C-C-C=*
CCCN *-C(-N=*)-C(=*)-C=*
CCCN *-C(-C=*)-C(-*)-N=*
CCCN *-C-C(-*)(-*)-C-N-*
CCCN *-N-C(=*)-C(-*)-C(-*)(-*)-*
CCCN *-C(-C=*)-C-N=*
CCCN *-C(-C=*)-C(-*)(-*)-N
CCCN *-C(-N)-C-C#*
CCCN *-N-C(=*)-C(-*)(-*)-C=*
CCCN *=C-C(=*)-C-N
CCCN *=C-C(=*)-C(=*)-N=*
CCCN *-C(-*)-C(-*)-C-N(-*)-*
CCCN *-N-C-C(-*)-C(-*)-*
CCOC *-C-O-C(-*)-C(-*)(-*)-*
CCOC *-C-O-C(=*)-C(-*)=*
CCOC *-C-C-O-C-*
CCOC *-C-C(-*)(-*)-O-C
CCOC *-C-O-C-C(-*)(-*)-*
CCOC *-C-O-C(-*)-C=*
CCOC *-C(-*)-C(-*)(-*)-O-C
CCOC *-C(-C=*)-O-C
CCOC *-C(-*)-O-C-C
CCOC *-C(-*)(-C)-O-C
CCOC *-C-C(-*)-O-C
CCOC *-C-O-C(-*)-C-*
CCOC *-C(-*)(-C=*)-O-C
CCOC *-C-C(=*)-O-C
CCOC *-C-O-C-C
CCOC *-C-C-O-C
CCOC *-C-C(-*)-O-C(-*)(-*)-*
CCOC *-C(-C)-O-C
CCOC *-C-O-C(-*)-C
CCOC *-C(-*)(-*)-O-C-C
CCOC *-C(-*)-C-O-C
CCOC *-C(-*)-C(-*)-O-C
CCOC *=C-C(=*)-O-C
CCOC *-C(-*)(-*)-O-C(-*)(-*)-C(-*)(-*)-*
CCOC *-C(-C#*)-O-C
CCOC *-C(-*)(-C=*)-O-C=*
CCOC *-C-O-C-C(-*)-*
CCOC *-C(=*)-O-C(-*)-C=*
CCOC *-C-O-C(-*)(-*)-C
CCOC *-C-O-C(-*)-C(-*)-*
CCOC *-C(-*)-O-C(-*)-C
CCOC *-C(=*)-C(=*)-O-C
CCOC *-C-O-C(-*)(-*)-C-*
CCOC *-C-C-O-C(-*)-*
CCOC *-C(-*)(-*)-C-O-C
CCOC *=C-C-O-C=*
CCOC *-C(=*)-O-C(=*)-C=*
CCOC *#C-C-O-C
CCOC *-C-C-O-C(-*)(-*)-*
CCOC *-C(-*)(-*)-O-C(=*)-C=*
CCOC *-C-O-C(=*)-C(-*)(-*)-*
CCOC *-C-O-C-C=*
CCOC *-C-O-C-C#*
CCOC *-C(-*)-C-O-C(-*)-*
CCOC *-C-O-C(=*)-C
CCOC *-C-O-C(=*)-C=*
CCOC *-C(-*)(-*)-C(-*)(-*)-O-C
CC(C)N *-N-C(-C)-C
CC(C)N *-N-C(-*)(-C)-C
CC(C)N *-N(-*)-C(-C)-C
CC(C)N *-C-C(-C)-N-*
CC(C)N *-C-C(-*)(-C)-N-*
CC(C)N *-C(-C)(-C)-N=*
CC(C)N *-N(-*)-C(-*)(-C)-C
CC(C)N *-N-C(-*)(-C)-C=*
CC(C)N *-C-C(-C)-N(-*)-*
CC(C)N *-N-C(-*)(-C)-C#*
CC(C)N *-C(-*)-C(-C)-N(-*)-*
CC(C)N *-C(-C)(-C=*)-N=*
CC(C)N *-N(-*)-C(-*)(-C)-C=*
CC(C)N *-C-C(-C)-N=*
CC(C)N *-C-C(-*)(-C)-N(-*)-*
CC(C)N *-C-C(-C-*)-N(-*)-*
CC(C)N *=N-C(-C)-C
CC(C)N *-C-C(-C(-*)-*)-N(-*)-*
CC(C)N *-C-C(-C-*)-N-*
CC(C)N *-N-C(-C=*)-C(-*)-*
CC(C)N *-C-C(-*)(-C-*)-N-*
CC(C)N *-C-C(-N=*)-C(-*)=*
CC(C)N *-C(=*)-C(-C=*)-N=*
CC(C)N *-N(-*)-C(-C)-C=*
CC(C)N *-C-C(-*)(-C)-N
CC(C)N *-C-C(-C#*)-N-*
CC(C)N *-C-C(-*)(-C-*)-N(-*)-*
CC(C)N *-C-C(-*)(-C-*)-N=*
CC(C)N *-N-C(-C)-C(-*)-*
CC(C)N *-C-C(-C#*)-N(-*)-*
CC(C)N *-C(-C)(-C)-N
CC(C)N *-N-C(-*)(-C)-C(-*)-*
CC(C)N *-N-C(-C)-C=*
CC(C)N *-C-C(-N-*)-C(-*)(-*)-*
CC(C)N *-C-C(-N-*)-C(-*)-*
c1ccc2ncnc2c1 *-c1:n:c2:c:c:c:c:c:2:n:1-*
c1ccc2ncnc2c1 *-n1:c:n:c2:c:c:c:c:c:2:1
c1ccc2ncnc2c1 *:c1:n:c2:c:c:c:c:c:2:n:1:*
c1ccc2ncnc2c1 *-n1:c2:c:c:c:c:c:2:n(:*):c:1:*
c1ccc2ncnc2c1 *-c1:c:c:c2:c(:c:1):n(-*):c(=*):n:2-*
c1ccc2ncnc2c1 *-c1:c:c:c2:c(:c:1):n:c(-*):n:2-*
c1ccc2ncnc2c1 *-c1:c:c:c2:c(:c:1):n:c:n:2-*
c1ccc2ncnc2c1 *-c1:c:c2:n:c(-*):n(-*):c:2:c:c:1-*
c1ccc2ncnc2c1 *-n1:c(=*):n(-*):c2:c:c:c:c:c:2:1
c1ccc2ncnc2c1 *-c1:c:c:c2:n:c(-*):n(-*):c:2:c:1
c1ccc2ncnc2c1 *-c1:n:c2:c:c(:*):c(:*):c:c:2:n:1-*
c1ccc2ncnc2c1 *-c1:c:c:c:c2:n:c(-*):n(-*):c:1:2
c1ccc2ncnc2c1 *-c1:c:c:c2:n:c:n(-*):c:2:c:1
c1ccc2ncnc2c1 *-n1:c(=*):n(-*):c2:c:c(:*):c(:*):c:c:2:1
c1ccc2ncnc2c1 *-c1:c:c2:n:c:n(-*):c:2:c:c:1-*
c1ccc2ncnc2c1 *-c1:c:c:c:c2:n:c:n(-*):c:1:2
c1ccc2ncnc2c1 *-c1:c:c:c:c2:c:1:n:c:n:2-*
c1ccc2ncnc2c1 *-c1:c:c:c:c2:c:1:n:c(-*):n:2-*
c1ccc2ncnc2c1 *-c1:c:c(-*):c2:c(:c:1):n:c(-*):n:2-*
c1ccc2ncnc2c1 *-c1:c:c:c2:c(:c:1):n:c(:*):n:2:*
c1ccc2ncnc2c1 *-c1:c:c(-*):c2:c(:c:1):n:c:n:2-*
Sc1ncnn1 *-S-c1:n:c(-*):n:n:1-*
Sc1ncnn1 *-S-c1:n:c:n(-*):n:1
Sc1ncnn1 *-S-c1:n:c(-*):n(-*):n:1
Sc1ncnn1 *-S-c1:n:c:n:n:1-*
Sc1ncnn1 *-S-c1:n:c(:*):n(:*):n:1
